english,publisher,required_age,achievements,average_playtime,median_playtime,porcentage_positivas,windows,mac,linux,Multi-player,Online,Single-player,Anti-Cheat,Indie,Casual,price
1,9562,0,0,294,294,90.52,1,1,1,0,0,1,0,1,0,14.99
1,11322,0,0,0,0,67.86,1,0,0,0,0,1,0,0,0,3.99
1,2404,0,30,0,0,53.23,1,0,0,0,0,1,0,0,0,16.66
1,139,0,31,0,0,69.47,1,0,0,1,1,1,0,1,1,15.49
1,2640,0,8,0,0,40.0,1,1,0,0,0,1,0,0,0,3.99
1,10422,0,0,0,0,80.0,1,0,0,0,1,1,0,0,0,6.99
1,10419,0,30,402,402,86.89,1,1,0,0,0,1,0,0,0,11.99
1,5216,0,0,0,0,92.0,1,0,0,0,0,1,0,0,0,6.99
1,1302,0,0,0,0,80.0,1,0,0,0,0,1,0,0,1,6.99
1,7243,0,30,341,341,69.05,1,0,0,1,0,1,0,1,0,9.99
1,118,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,6.99
1,10744,0,50,465,465,71.85,1,1,1,0,0,1,0,1,0,11.39
1,8277,0,38,0,0,81.75,1,0,0,0,0,1,0,0,0,18.99
1,4230,0,17,20,20,95.0,1,0,0,1,0,1,0,1,0,5.79
1,7630,0,23,0,0,66.67,1,1,1,0,0,1,0,0,0,10.59
1,5819,0,173,325,417,72.73,1,0,0,0,0,1,0,1,1,0.79
1,1302,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,6.99
1,10183,0,18,0,0,80.0,1,0,0,0,0,1,0,0,0,6.99
1,10536,0,12,0,0,75.86,1,0,0,0,0,1,0,1,0,14.99
1,4261,0,0,0,0,50.0,1,0,0,0,0,1,0,0,0,0.79
1,1233,0,159,0,0,42.11,1,0,0,0,0,1,0,1,0,2.79
1,10911,0,38,0,0,52.17,1,0,0,0,0,1,0,1,0,9.99
1,10600,0,37,0,0,97.62,1,1,1,1,0,1,0,1,1,6.99
1,2724,0,12,0,0,46.67,1,0,0,0,0,1,0,1,1,0.79
1,9595,0,59,0,0,73.63,1,0,0,0,0,1,0,1,0,22.99
1,9594,0,33,0,0,85.14,1,0,0,0,0,1,0,0,0,6.99
1,8745,0,9,0,0,73.33,1,0,0,0,0,1,0,1,1,5.59
1,3278,0,0,0,0,75.0,1,0,0,0,0,1,0,1,1,2.09
1,3540,0,0,0,0,70.59,1,1,1,0,0,1,0,1,0,0.79
1,7524,0,48,0,0,68.85,1,0,0,1,1,1,0,1,1,10.99
1,2276,0,0,301,301,29.73,1,1,1,0,0,1,0,1,1,0.79
1,5218,0,0,0,0,44.44,1,1,0,0,0,1,0,0,0,6.99
1,5218,0,0,0,0,80.0,1,1,0,0,0,1,0,0,0,6.99
1,11292,0,23,0,0,42.86,1,1,0,0,0,1,0,0,0,2.89
1,3345,0,0,319,325,45.45,1,0,0,0,0,1,0,1,0,3.19
1,3345,0,16,284,293,52.56,1,0,0,0,0,1,0,1,0,3.19
1,3345,0,16,294,303,48.19,1,0,0,0,0,1,0,1,0,3.19
1,3345,0,0,279,280,49.12,1,0,0,0,0,1,0,1,0,3.19
1,967,0,21,209,260,39.11,1,0,0,0,0,1,0,1,0,0.79
1,11682,0,10,0,0,69.51,1,0,0,0,0,1,0,1,0,2.89
1,9711,0,22,275,278,44.44,1,1,1,0,0,1,0,1,0,1.99
1,10441,0,0,269,314,42.61,1,0,0,0,0,1,0,1,0,2.79
1,12003,0,29,0,0,83.33,1,0,0,0,0,1,0,1,1,4.79
1,7639,0,13,0,0,41.35,1,0,0,0,0,1,0,0,0,4.99
1,4775,0,0,282,282,63.29,1,0,0,0,1,1,0,0,0,6.99
1,1684,0,0,0,0,88.11,1,1,0,0,0,1,0,1,1,5.59
1,10244,0,21,0,0,46.5,1,1,1,0,0,1,0,0,0,24.99
1,6680,0,27,0,0,60.0,0,0,0,0,0,1,0,0,0,6.99
1,3802,0,37,1425,2092,76.58,1,0,0,1,1,0,0,0,0,25.99
1,6033,0,0,0,0,50.0,1,0,0,1,1,1,0,0,0,7.19
1,4322,0,0,1,1,97.69,1,1,1,0,0,1,0,1,0,7.77
1,10775,0,1,0,0,61.05,1,0,0,0,0,1,0,1,1,4.79
1,12397,0,7,312,312,59.26,1,0,0,0,0,1,0,1,0,1.69
1,344,0,0,234,263,30.61,1,0,0,0,0,1,0,1,1,1.59
1,619,0,0,0,0,83.33,1,0,0,1,1,1,0,1,1,11.39
1,11645,0,15,294,294,70.62,1,0,0,0,0,1,0,0,0,6.99
1,4246,0,0,0,0,66.67,1,1,1,0,0,1,0,1,1,7.19
1,5304,0,7,257,271,40.0,1,0,0,0,0,1,0,1,0,1.69
1,2846,0,0,577,939,83.96,1,0,0,0,0,1,0,0,0,2.09
1,5150,0,13,216,234,85.49,1,0,0,0,0,1,0,1,1,3.19
1,853,0,80,229,241,52.94,1,0,0,0,0,1,0,0,1,0.79
1,7872,0,0,201,204,34.78,1,0,0,0,0,1,0,1,0,3.19
1,7158,0,0,255,255,27.59,1,0,0,0,0,1,0,1,1,0.79
1,2628,0,0,332,375,40.7,1,0,0,0,0,1,0,1,0,0.79
1,9328,0,0,0,0,56.76,1,0,0,0,0,1,0,1,0,6.19
1,1428,0,6,0,0,40.0,1,0,0,0,0,1,0,0,0,3.99
1,5034,0,6,207,215,81.48,1,0,0,0,0,1,0,1,1,1.99
1,8270,18,0,0,0,62.5,1,1,1,0,0,1,0,1,0,1.59
1,10067,0,0,232,249,72.53,1,0,0,0,0,1,0,1,0,1.99
1,2903,0,0,0,0,100.0,0,0,0,0,0,1,0,1,0,0.79
1,3637,0,0,0,0,55.56,1,0,0,0,0,1,0,1,0,1.59
1,9384,0,0,0,0,33.33,1,0,0,0,0,1,0,0,0,0.79
1,594,0,26,132,132,70.45,1,0,0,0,0,1,0,1,0,1.59
1,2212,0,4,264,274,29.73,1,0,0,0,0,1,0,1,1,5.99
1,1772,0,50,6512,5372,67.11,1,0,0,1,0,1,0,0,0,49.99
1,5469,0,0,0,0,71.43,1,0,0,0,0,1,0,1,0,1.69
1,11015,0,67,2908,3143,84.05,1,0,0,0,0,1,0,0,0,49.99
1,5222,0,0,0,0,80.0,1,0,0,0,0,1,0,0,1,10.49
1,12212,0,0,0,0,89.47,1,0,0,0,0,1,0,0,0,0.99
1,8504,0,0,0,0,60.0,1,0,0,0,0,0,0,0,0,7.99
1,10647,0,0,0,0,56.67,1,0,0,0,0,1,0,0,0,4.79
1,2674,0,36,198,215,83.84,1,1,1,0,0,1,0,0,1,10.99
1,7158,0,11,253,264,48.0,1,0,0,0,0,1,0,1,1,0.79
1,12474,0,13,0,0,29.63,1,0,0,0,1,1,0,0,0,3.99
1,4239,0,41,0,0,85.04,1,1,0,0,0,1,0,0,1,6.99
1,9179,0,8,0,0,85.71,1,0,0,1,0,1,0,1,1,1.59
1,4599,0,30,0,0,66.67,1,0,0,0,0,1,0,0,1,2.09
1,1901,0,20,0,0,81.25,1,0,0,0,0,1,0,1,0,2.09
1,8565,0,0,0,0,33.33,1,0,0,0,0,1,0,0,0,3.99
1,6616,0,0,269,287,61.24,1,0,0,0,0,1,0,1,1,0.79
1,1125,16,0,0,0,80.0,1,0,0,0,0,1,0,1,0,2.79
1,6172,0,27,0,0,100.0,1,0,0,0,0,1,0,0,1,5.99
1,3726,0,25,133,44,78.45,1,1,1,0,0,1,0,1,1,6.99
1,4132,0,36,0,0,93.98,1,0,0,0,0,1,0,0,1,29.99
1,12008,0,0,247,259,42.86,1,0,0,0,0,1,0,1,1,0.79
1,8164,0,23,0,0,50.0,1,0,0,0,0,1,0,1,0,2.89
1,4550,0,12,220,220,79.21,1,0,0,0,0,1,0,1,1,3.99
1,5616,0,0,15507,3322,64.22,1,0,0,0,1,0,0,0,0,7.99
1,5343,0,0,0,0,45.45,0,0,0,0,0,1,0,1,0,1.99
1,5742,0,32,0,0,42.86,1,1,1,0,0,1,0,1,0,1.69
1,11520,0,0,0,0,94.74,1,0,0,0,0,1,0,1,0,4.79
1,2755,0,80,0,0,52.94,1,0,0,1,0,1,0,0,0,8.99
1,11426,0,13,18,18,75.0,1,0,0,0,0,1,0,1,0,11.99
1,3555,0,5,0,0,100.0,1,1,0,0,0,1,0,1,1,0.79
1,11385,0,0,0,0,93.94,1,0,0,0,0,0,0,0,0,8.99
1,1789,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,1.59
1,1789,0,39,0,0,73.84,1,0,0,0,0,1,0,0,0,6.99
1,9749,0,0,0,0,50.0,1,0,0,0,0,1,0,1,0,10.99
1,3953,0,14,0,0,95.74,1,0,0,0,0,1,0,1,0,14.99
1,11814,0,21,0,0,71.43,1,0,0,0,0,1,0,0,1,6.99
1,10944,0,0,0,0,90.48,1,1,1,1,1,1,0,1,0,1.99
1,10173,0,30,304,304,70.37,1,0,0,1,1,1,0,1,0,10.99
1,3035,0,12,0,0,93.14,1,1,1,0,0,1,0,1,0,6.99
1,3228,0,106,73,73,93.27,1,1,1,0,0,1,0,1,0,10.99
1,8789,0,22,591,591,74.83,1,1,1,0,0,1,0,1,1,1.59
1,2123,0,0,0,0,81.82,1,0,0,0,0,1,0,1,0,8.99
1,4421,0,2,0,0,58.33,1,0,0,0,0,1,0,0,1,3.99
1,7740,0,0,0,0,33.33,1,0,0,1,0,1,0,0,1,1.99
1,573,0,17,0,0,67.31,1,0,0,0,0,1,0,0,0,10.99
1,209,0,0,399,410,53.03,1,0,0,0,0,1,0,1,0,3.19
1,7822,0,0,0,0,61.54,1,0,0,0,0,1,0,0,1,15.49
1,5543,0,303,792,1440,93.01,1,1,1,0,0,1,0,1,1,4.99
1,8343,0,20,0,0,90.91,1,1,1,0,0,1,0,1,0,2.09
1,10089,0,30,388,388,82.31,1,0,0,0,0,1,0,0,1,6.99
1,11199,0,0,1797,1616,48.62,1,1,1,0,1,1,0,0,0,15.99
1,11308,0,0,0,0,100.0,1,0,0,0,0,1,0,1,1,2.09
1,12593,0,1,0,0,65.22,1,0,0,0,0,1,0,1,1,3.99
1,2381,0,26,0,0,66.67,1,0,0,1,1,1,0,0,0,32.99
1,8258,0,24,0,0,81.82,1,0,0,0,0,1,0,1,1,1.59
1,9125,0,0,0,0,18.37,1,0,0,0,0,1,0,0,0,10.99
1,5779,0,25,0,0,76.92,1,1,0,0,1,1,0,1,0,10.99
1,9066,0,18,44,44,89.81,1,0,0,0,0,1,0,0,0,14.99
1,4775,0,0,0,0,56.25,1,0,0,0,1,1,0,1,1,0.79
1,8633,0,0,0,0,50.0,1,0,0,0,0,1,0,1,0,1.69
1,11562,0,0,271,271,50.0,1,0,0,0,0,1,0,0,0,1.69
1,2417,0,2,315,315,72.58,1,1,1,0,0,1,0,0,0,0.79
1,8684,0,0,279,291,100.0,1,0,0,0,0,1,0,1,1,0.79
1,5131,0,37,0,0,76.83,1,1,0,0,1,1,0,1,1,3.99
1,7705,0,0,0,0,94.97,1,0,0,0,0,1,0,1,0,6.99
1,11654,0,42,0,0,62.96,1,1,1,0,0,1,0,0,0,14.99
1,11455,0,20,308,387,88.55,1,1,0,0,0,1,0,0,0,9.99
1,6674,0,15,0,0,87.76,1,1,1,0,0,1,0,1,0,12.99
1,9491,0,0,0,0,71.43,1,0,0,0,0,1,0,1,0,6.99
1,1323,0,30,0,0,44.72,1,0,0,0,1,1,0,0,0,29.99
1,10618,0,21,0,0,30.0,1,0,0,0,0,1,0,0,1,4.99
1,7612,0,57,0,0,97.98,1,1,1,0,0,1,0,1,0,2.79
1,3170,0,0,0,0,82.35,1,1,1,1,1,0,0,0,0,11.39
1,9610,0,10,0,0,71.79,1,0,0,0,0,1,0,0,0,2.09
1,401,0,0,0,0,100.0,1,0,0,0,0,1,0,0,0,4.79
1,1302,0,15,0,0,68.81,1,1,0,0,0,1,0,1,0,2.79
1,12656,0,0,0,0,66.67,1,0,0,0,0,1,0,0,0,3.99
1,9941,0,0,271,271,54.84,1,0,0,0,0,1,0,0,1,1.59
1,3734,0,0,112,112,76.27,1,0,0,1,1,1,0,0,0,19.49
1,2272,0,0,0,0,53.85,1,0,0,0,0,1,0,0,0,9.99
1,5620,16,45,67,67,76.5,1,0,0,0,0,1,0,0,0,34.99
1,8131,0,151,0,0,100.0,1,0,0,0,0,1,0,1,1,11.99
1,1102,0,70,237,219,82.41,1,0,0,0,0,1,0,1,1,0.79
1,10441,0,0,236,233,36.36,1,0,0,0,0,1,0,1,1,0.79
1,1907,0,0,0,0,100.0,1,0,0,0,0,1,0,1,1,1.99
1,8076,0,165,355,393,66.45,1,0,0,0,0,1,0,1,1,0.79
1,806,0,25,0,0,93.33,1,0,0,0,0,1,0,1,0,11.99
1,7290,0,0,0,0,30.0,1,0,0,0,0,1,0,1,0,3.99
1,9035,0,14,313,317,77.78,1,0,0,0,0,1,0,1,0,2.09
1,4286,0,0,0,0,90.0,1,0,0,0,0,1,0,1,0,0.79
1,2399,0,40,0,0,25.0,1,0,0,1,0,1,0,1,0,10.99
1,9059,0,5000,129,140,52.6,1,0,0,0,0,1,0,1,0,0.79
1,3195,0,7,0,0,80.16,1,1,0,0,0,1,0,1,0,2.79
1,410,0,0,238,231,32.26,1,0,0,0,0,1,0,1,0,1.69
1,12156,0,3,0,0,94.4,1,1,1,0,0,1,0,0,0,4.79
1,7143,0,28,262,262,75.19,1,0,0,0,0,1,0,0,0,15.49
1,7143,0,30,3,3,88.96,1,0,0,0,0,1,0,0,0,11.39
1,9367,0,0,0,0,83.33,0,0,0,0,0,1,0,1,1,0.79
1,2250,0,0,0,0,77.78,1,0,0,1,0,1,0,0,1,0.79
1,5783,0,40,0,0,92.94,1,1,1,0,0,1,0,1,1,0.72
1,9883,0,6,180,180,65.38,1,1,1,0,0,1,0,1,1,1.59
1,2892,0,0,0,0,82.76,1,0,0,0,0,1,0,1,1,7.19
1,11897,3,41,271,271,63.46,1,1,0,0,0,1,0,1,0,2.89
1,7563,0,0,0,0,35.14,1,0,0,1,1,1,0,0,0,22.99
1,4152,0,82,0,0,0.0,1,0,0,0,1,1,0,0,1,2.0
1,10441,0,0,235,236,34.88,1,0,0,0,0,1,0,1,1,1.59
1,4565,0,48,2910,3368,90.2,1,0,0,1,1,1,0,0,0,29.99
1,5700,0,21,0,0,30.0,1,1,1,1,1,1,0,0,0,6.99
1,1102,0,6,277,283,33.33,1,1,1,0,0,1,0,1,1,0.79
1,12398,0,17,283,295,73.68,1,1,1,0,0,1,0,1,0,3.99
1,1877,0,17,0,0,59.25,1,0,0,1,1,1,0,0,0,32.99
1,4428,0,11,0,0,100.0,1,1,0,0,0,1,0,0,1,4.79
1,5651,0,8,0,0,91.06,1,1,1,0,0,1,0,1,0,6.99
1,8859,0,0,0,0,53.85,1,1,0,0,0,1,0,1,1,0.99
1,8859,0,0,0,0,50.0,1,1,0,0,0,1,0,1,1,2.99
1,8955,0,30,0,0,81.67,1,1,0,0,0,1,0,1,0,2.09
1,1102,0,19,0,0,94.44,1,1,1,0,0,1,0,1,0,1.59
1,6294,0,12,242,242,83.33,1,0,0,0,0,1,0,1,0,1.99
1,11460,0,22,12,12,89.21,0,0,0,0,0,1,0,1,0,0.79
1,11324,0,0,0,0,57.14,1,0,0,0,0,1,0,0,1,5.99
1,7946,0,68,165,199,70.6,1,0,0,0,0,1,0,1,1,0.79
1,7138,0,16,0,0,92.45,1,0,0,0,0,1,0,1,0,3.99
1,3212,0,16,234,234,82.35,1,0,0,0,0,1,0,1,0,5.59
1,1461,0,12,0,0,92.31,1,0,0,0,0,1,0,1,0,1.59
1,9992,0,0,0,0,66.67,1,0,0,0,0,1,0,1,0,12.99
1,276,0,0,242,257,57.69,1,0,0,0,0,1,0,1,0,3.19
1,276,0,0,261,277,44.19,1,0,0,0,0,1,0,1,0,3.19
1,3345,0,0,274,317,54.17,1,0,0,0,0,1,0,1,0,3.19
1,344,0,0,250,271,48.15,1,0,0,0,0,1,0,1,1,1.99
1,344,0,0,237,255,54.55,1,0,0,0,0,1,0,0,1,2.79
1,8931,0,0,0,0,83.33,1,0,0,0,0,1,0,1,0,1.69
1,8490,0,10,338,338,21.05,1,0,0,0,0,1,0,1,0,0.79
1,76,0,20,0,0,93.33,1,1,1,0,0,1,0,1,1,6.99
1,4042,0,16,0,0,100.0,1,1,0,0,0,1,0,1,1,9.99
1,1302,0,0,0,0,20.0,1,0,0,0,0,1,0,0,1,6.99
1,1302,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,6.99
1,1302,0,0,0,0,66.67,1,0,0,0,0,1,0,0,1,6.99
1,1302,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,6.99
1,1302,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,6.99
1,878,0,20,0,0,60.61,1,1,0,0,0,1,0,1,0,3.99
1,8816,0,20,0,0,78.57,1,0,0,0,0,1,0,0,1,0.99
1,11562,0,0,0,0,41.67,1,0,0,0,0,1,0,0,0,0.79
1,8578,0,127,0,0,75.0,1,0,0,1,1,1,0,0,1,10.99
1,245,0,24,2,2,97.31,1,0,0,0,0,1,0,1,0,1.59
1,4010,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,4.79
1,4107,0,22,0,0,75.0,1,0,0,0,0,1,0,1,0,9.29
1,9366,0,0,0,0,35.0,1,0,0,0,0,1,0,0,1,4.99
1,1895,0,19,52,52,87.32,1,0,0,0,0,1,0,0,0,19.99
1,5543,0,78,220,290,87.4,1,1,1,0,0,1,0,1,1,4.99
1,5543,0,96,327,438,73.72,1,1,0,0,0,1,0,1,1,4.99
1,9420,0,0,0,0,88.89,1,0,0,0,0,1,0,1,1,1.99
1,1481,0,53,0,0,87.08,1,1,0,0,0,1,0,1,0,8.99
1,3821,0,0,0,0,57.14,1,1,1,0,0,1,0,1,1,6.99
1,6907,0,4,0,0,85.71,0,0,0,0,0,1,0,1,0,1.69
1,11768,0,21,0,0,91.09,1,0,0,0,0,1,0,0,0,19.99
1,11768,0,52,0,0,93.08,1,0,0,0,0,1,0,0,0,19.99
1,2650,0,55,0,0,90.48,1,0,0,0,0,1,0,1,0,11.39
1,9135,0,24,0,0,50.0,1,0,0,0,0,1,0,1,1,0.79
1,6556,0,0,0,0,97.07,1,0,0,0,1,1,0,1,1,14.99
1,494,0,55,2,2,90.27,1,0,0,0,0,1,0,0,0,46.49
1,10798,0,17,0,0,100.0,1,0,0,0,0,1,0,1,0,2.09
1,11064,0,0,0,0,41.67,1,0,0,0,0,1,0,0,1,5.59
1,10010,0,9,532,532,36.84,1,0,0,0,0,1,0,1,1,3.99
1,12007,0,14,0,0,81.25,1,0,0,1,1,1,0,0,0,18.39
1,4578,0,13,0,0,71.56,1,0,0,0,0,1,0,1,1,0.79
1,9230,0,11,227,274,93.22,1,0,0,0,0,1,0,1,0,18.99
1,4316,0,0,0,0,85.71,1,1,0,0,0,1,0,0,0,7.19
1,11111,0,12,0,0,68.36,1,0,0,0,0,1,0,0,0,14.99
1,9271,0,0,0,0,97.54,1,0,0,0,0,1,0,1,1,3.99
1,9587,0,8,0,0,100.0,1,0,0,0,0,1,0,1,1,1.59
1,1102,0,80,0,0,50.0,1,0,0,0,0,1,0,1,0,0.79
1,7608,0,26,0,0,83.33,1,0,0,0,0,1,0,1,1,4.99
1,4472,0,0,0,0,87.43,1,0,0,0,0,1,0,1,0,7.99
1,1525,0,0,241,259,41.67,1,0,0,0,0,1,0,1,1,0.79
1,1772,0,51,1737,1884,92.36,1,0,0,0,0,1,0,0,0,15.99
1,6963,0,0,0,0,40.0,1,0,0,0,0,1,0,1,1,1.69
1,6960,0,12,182,182,100.0,1,0,0,0,0,1,0,1,0,3.99
1,7772,0,0,0,0,88.89,1,0,0,0,0,1,0,0,1,1.59
1,6834,0,0,0,0,38.89,1,1,1,0,1,0,0,1,0,1.59
1,7218,0,0,318,334,31.58,1,1,0,1,0,1,0,0,1,0.79
1,9643,0,3,289,304,36.84,1,0,0,0,0,1,0,1,1,0.78
1,11327,0,5000,143,143,37.5,1,0,0,0,0,1,0,1,1,0.79
1,5115,0,21,0,0,74.36,1,0,0,0,0,1,0,0,0,15.49
1,10816,0,0,0,0,68.75,1,0,0,0,0,1,0,0,0,0.79
1,3426,0,0,0,0,80.0,1,0,0,0,0,0,0,1,0,4.79
1,618,0,0,0,0,89.03,1,0,0,0,0,1,0,1,0,15.49
1,11431,0,52,0,0,94.95,1,1,0,0,0,1,0,1,0,10.99
1,460,0,0,285,286,31.82,1,1,1,0,0,1,0,0,1,1.99
1,4958,0,24,0,0,16.67,1,0,0,1,1,0,0,1,0,3.99
1,8643,0,54,0,0,80.0,1,0,0,0,0,1,0,0,0,7.59
1,973,0,1,263,300,86.67,1,0,0,0,0,1,0,1,1,0.79
1,973,0,0,448,511,75.53,1,0,0,0,0,1,0,1,0,1.99
1,1316,0,32,0,0,68.27,1,1,1,0,0,1,0,1,0,6.99
1,2711,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,4.79
1,934,0,29,0,0,42.22,1,1,1,0,0,1,0,0,0,19.49
1,3632,0,9,0,0,56.49,1,0,0,1,1,1,0,0,0,29.99
1,2101,0,4,0,0,100.0,1,0,0,0,0,1,0,1,0,5.19
1,11960,0,12,0,0,66.78,1,0,0,1,1,1,0,0,0,19.99
1,10539,0,18,0,0,100.0,1,1,0,0,0,1,0,1,0,7.19
1,5558,0,20,301,315,85.26,1,1,0,0,0,1,0,0,0,3.99
1,5103,0,7,0,0,54.05,1,0,0,0,0,1,0,1,1,5.79
1,11539,0,0,0,0,50.0,1,0,0,0,0,0,0,0,0,0.79
1,11368,0,0,26,26,76.6,1,0,0,0,1,1,0,0,1,14.99
1,12375,18,10,232,270,58.65,1,0,0,0,0,1,0,0,1,0.79
1,10647,0,0,0,0,85.71,1,0,0,0,0,1,0,0,0,4.79
1,8409,0,4,0,0,77.78,1,1,1,0,0,1,0,1,0,3.99
1,11142,0,0,0,0,25.0,1,0,0,0,0,1,0,0,0,0.79
1,7334,0,28,152,152,68.85,1,0,0,1,1,1,0,0,0,10.99
1,4145,0,21,0,0,85.29,1,1,0,0,0,1,0,0,1,9.99
1,88,0,0,0,0,74.29,1,1,0,1,0,1,0,1,0,3.99
1,6961,0,60,1006,973,94.78,1,1,1,0,0,1,0,0,0,21.99
1,347,0,126,346,346,94.16,0,0,0,0,0,1,0,1,1,3.59
1,719,0,40,0,0,84.27,0,0,0,0,0,1,0,0,0,2.09
1,6448,0,16,312,312,96.6,1,1,1,0,0,1,0,1,1,4.79
1,11619,3,10,0,0,50.0,1,0,0,0,0,1,0,0,0,5.19
1,6749,0,10,0,0,66.67,1,0,0,0,0,1,0,1,0,14.99
1,9461,0,7,0,0,82.35,1,0,0,0,0,1,0,1,0,8.99
1,12636,0,69,0,0,51.72,1,0,0,0,0,1,0,0,0,3.99
1,432,0,21,116,116,90.14,1,0,0,0,0,1,0,0,0,6.99
1,2366,0,201,311,311,89.38,1,0,0,0,0,1,0,1,1,0.79
1,12234,0,0,0,0,50.0,1,0,0,0,0,1,0,1,1,3.99
1,7638,0,0,0,0,93.33,1,0,0,0,0,1,0,0,0,6.19
1,9306,0,17,0,0,93.75,0,0,0,0,0,1,0,0,0,10.99
1,11854,0,31,0,0,33.33,1,0,0,0,1,1,0,1,0,13.59
1,4818,0,25,0,0,100.0,1,0,0,0,0,1,0,1,0,6.99
1,7751,0,0,0,0,60.0,1,0,0,0,0,1,0,1,0,0.79
1,4718,0,13,0,0,73.91,1,0,0,0,0,1,0,1,1,5.99
1,4638,0,68,0,0,58.33,1,0,0,1,0,1,0,0,1,6.99
1,9708,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,0.79
1,11588,0,0,0,0,95.62,1,0,0,0,0,1,0,1,0,6.99
1,4956,0,109,0,0,65.0,1,0,0,0,0,1,0,1,0,14.99
1,8341,0,4,0,0,84.21,1,0,0,0,0,1,0,0,0,6.99
1,5786,0,30,0,0,69.23,1,0,0,0,0,1,0,1,0,1.59
1,4489,0,35,0,0,91.67,1,1,1,0,0,1,0,1,1,4.79
1,4638,0,8,0,0,100.0,1,0,0,0,0,1,0,0,0,3.99
1,776,0,0,1560,1830,85.46,1,0,0,0,1,0,0,0,0,14.99
1,2364,0,0,0,0,71.88,1,1,0,0,0,1,0,1,0,5.59
1,10835,0,11,18,18,53.49,1,0,0,1,1,0,0,1,0,4.99
1,1049,0,63,1871,2799,83.46,1,0,0,0,0,1,0,0,0,49.99
1,1760,0,12,0,0,75.0,1,0,0,0,0,1,0,1,0,2.89
1,8988,0,0,0,0,83.33,1,1,1,0,0,1,0,1,0,0.79
1,12519,0,45,278,284,89.91,1,1,1,0,0,1,0,1,1,2.49
1,11217,0,14,0,0,80.0,1,0,0,0,0,1,0,0,1,0.79
1,1240,0,10,0,0,83.33,1,1,1,0,0,1,0,1,0,5.99
1,9306,0,11,0,0,97.56,1,1,1,0,0,1,0,1,1,6.99
1,11819,0,20,0,0,90.15,1,1,1,0,0,1,0,1,0,6.99
1,5037,0,36,0,0,85.48,1,0,0,0,0,1,0,0,0,22.99
1,9618,0,8,114,127,93.77,1,1,1,0,0,1,0,0,0,3.99
1,1348,0,12,0,0,75.61,1,0,0,0,0,1,0,1,0,1.69
1,4710,0,15,0,0,82.31,1,1,0,0,0,1,0,0,0,13.49
1,507,0,11,0,0,100.0,1,0,0,0,0,1,0,1,1,3.99
1,903,0,18,0,0,74.42,1,1,1,0,0,1,0,0,1,6.99
1,9552,0,14,0,0,60.98,1,1,1,0,0,1,0,1,0,6.99
1,1514,0,30,0,0,47.06,1,0,0,0,0,1,0,0,0,2.85
1,2351,0,0,0,0,76.08,1,1,1,0,0,1,0,1,0,14.99
1,189,0,0,256,256,95.15,1,0,0,0,0,1,0,1,0,1.69
1,2828,0,19,101,111,92.4,1,1,1,0,0,1,0,0,0,11.39
1,6259,0,0,0,0,88.0,1,1,1,0,0,1,0,1,1,3.99
1,7348,0,33,0,0,96.36,1,1,1,0,0,1,0,1,0,12.99
1,10011,0,0,0,0,40.0,1,0,0,1,1,1,0,0,0,7.19
1,7479,0,18,0,0,68.18,1,1,0,0,0,1,0,1,0,3.99
1,4131,0,20,0,0,66.67,1,1,0,0,0,1,0,1,1,4.79
1,10088,0,55,1277,1738,92.49,1,1,0,0,0,1,0,0,0,11.39
1,4552,0,0,0,0,84.21,1,0,0,0,0,1,0,1,1,6.99
1,11640,0,12,0,0,35.71,1,0,0,0,0,1,0,1,0,10.59
1,1059,0,17,0,0,0.0,1,0,0,0,0,1,0,0,1,1.99
1,10646,0,0,0,0,31.82,1,0,0,0,0,1,0,0,0,8.29
1,10746,0,22,0,0,97.8,1,1,1,0,0,1,0,1,0,7.19
1,7850,0,0,0,0,33.33,1,0,0,0,0,1,0,1,1,9.99
1,5316,0,0,0,0,40.0,1,0,0,0,0,1,0,0,0,3.99
1,10165,0,49,19,19,88.27,1,0,0,0,1,1,0,0,0,22.99
1,6883,0,0,0,0,83.33,1,0,0,0,1,1,0,1,0,4.99
1,8261,0,9,0,0,75.0,1,0,0,0,0,1,0,1,0,5.19
1,6642,0,4,0,0,100.0,1,1,1,0,0,1,0,1,0,1.69
1,4153,0,0,0,0,54.55,1,0,0,0,0,1,0,1,0,1.99
1,4563,0,0,0,0,80.95,1,0,0,0,0,1,0,0,0,1.69
1,9645,0,21,0,0,96.88,1,0,0,0,0,1,0,1,1,1.99
1,3823,0,27,0,0,40.27,1,0,0,0,0,1,0,0,0,14.99
1,5878,0,18,0,0,88.75,1,1,1,0,0,1,0,1,0,10.29
1,2560,0,16,280,295,82.35,1,0,0,0,0,1,0,1,1,3.19
1,4166,0,36,271,271,53.85,1,1,0,0,0,1,0,1,0,3.19
1,3153,0,8,0,0,100.0,1,1,0,0,0,1,0,0,1,6.99
1,6643,0,20,0,0,50.0,1,0,0,1,1,1,0,1,0,14.99
